Id2,Total,Speak only English,Spanish or Spanish Creole,"French (incl. Patois, Cajun)",French Creole,Italian,Portuguese or Portuguese Creole,German,Yiddish,Other West Germanic Languages,Scandinavian Languages,Greek,Russian,Polish,Serbo-Croatian,Other Slavic Languages,Armenian,Persian,Gujarati,Hindi,Urdu,Other Indic Languages,Other Indo-European Languages,Chinese,Japanese,Korean,"Mon-Khmer, Cambodian",Hmong,Thai,Laotian,Vietnamese,Other Asian Languages,Tagalog,Other Pacific Island Languages,Navajo,Other Native North American Languages,Hungarian,Arabic,Hebrew,African Languages,Other and Unspecified Languages
36081017800,2131,1515,393,0,108,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,0,53,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
36081017900,956,244,337,0,0,7,0,0,0,0,0,0,0,0,52,0,0,0,0,90,0,157,39,6,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
36081018000,1353,1052,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0
36081018101,4088,884,1520,0,0,21,11,0,0,0,0,0,42,0,70,0,30,4,0,211,0,334,179,230,41,219,0,0,7,0,0,46,88,0,0,0,33,118,0,0,0
36081018102,3596,1633,660,37,0,77,9,9,0,0,0,8,110,0,17,23,56,0,0,0,0,0,215,124,64,207,0,0,32,0,0,192,78,16,0,0,9,20,0,0,0
36081018200,2314,1615,414,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,160,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
36081018300,5702,2003,1713,29,0,56,28,12,0,0,0,0,44,24,28,0,238,0,0,55,45,396,280,208,29,152,0,0,14,0,12,42,0,144,0,0,0,150,0,0,0
36081018401,2120,1833,206,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,66,0
36081018402,2231,1867,241,52,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5,0,28,0
36081018501,3389,1210,1172,9,0,9,11,10,0,0,10,0,13,68,0,88,145,0,37,0,0,199,135,35,7,40,0,0,0,0,8,141,18,0,0,0,9,15,0,0,0
36081018502,3302,1249,865,13,0,0,0,8,0,0,0,128,10,32,0,34,51,0,0,35,8,73,110,313,101,13,0,0,0,0,0,186,15,0,0,0,0,58,0,0,0
36081018600,1795,1509,184,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,9,0
36081018700,2999,877,790,25,0,16,53,17,0,0,0,58,0,10,0,4,0,0,50,19,0,488,32,388,56,35,0,0,0,0,0,19,62,0,0,0,0,0,0,0,0
36081018800,1328,1003,161,26,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0
36081018900,3373,837,1297,0,0,26,0,24,0,0,0,0,8,30,0,0,63,0,0,0,45,543,97,190,14,42,0,0,0,0,0,40,40,0,0,0,0,77,0,0,0
36081019000,2152,1704,350,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081019200,1898,1392,393,22,43,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,2,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081019400,2357,1988,178,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,6,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
36081019600,2474,1835,404,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,62,0
36081019800,2689,1640,618,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,232,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,0
36081019900,1045,496,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,43,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
36081020200,1588,1222,290,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,5,0
36081020400,2092,1403,357,0,52,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,5,28,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0
36081020500,946,142,718,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,41,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
36081020600,1753,745,736,0,0,0,114,0,9,4,0,0,0,0,0,0,0,0,0,11,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081020800,2424,1248,816,3,9,16,157,0,0,12,0,0,0,0,0,0,0,0,0,12,0,139,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081021200,2134,672,1116,7,10,9,0,17,0,0,0,8,0,0,0,0,0,0,0,17,70,116,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,5,0
36081021400,5962,1507,2184,21,35,26,0,0,0,0,0,21,141,20,0,0,0,0,0,220,746,557,44,129,0,45,0,0,0,0,41,37,143,0,0,0,0,45,0,0,0
36081021600,4131,1791,1370,29,0,8,0,30,0,0,0,0,128,9,0,0,0,77,0,20,94,111,78,109,11,39,0,0,0,0,0,24,18,72,0,0,8,48,57,0,0
36081021900,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081022001,5604,2493,1444,87,0,16,0,21,0,0,0,0,396,49,0,0,0,0,89,15,123,290,0,424,0,0,0,0,0,0,0,72,75,0,0,0,0,10,0,0,0
36081022002,6024,2096,1417,114,12,8,34,16,11,0,0,100,832,50,15,44,0,45,0,62,37,237,64,312,0,61,0,0,0,0,12,0,181,0,0,0,0,110,37,104,13
36081022900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081023000,2263,365,911,0,0,0,0,0,0,0,5,104,80,16,0,0,0,0,0,7,92,491,58,100,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
36081023200,5293,1745,1223,53,50,8,39,11,14,0,0,29,234,110,6,0,0,186,0,7,106,493,0,371,7,104,0,0,0,0,0,0,210,8,0,0,16,212,0,51,0
36081023500,8308,1219,4306,0,0,0,0,0,0,0,0,68,0,129,16,70,0,0,0,250,9,899,0,135,0,67,0,0,0,0,0,806,307,0,0,0,0,27,0,0,0
36081023600,2542,657,813,15,72,0,0,5,0,0,0,24,29,0,0,0,0,0,0,0,81,713,0,16,0,0,0,0,0,0,0,5,28,0,0,0,0,76,0,0,8
36081023800,4436,1433,1603,31,0,0,0,7,0,0,0,35,0,0,0,0,0,0,0,44,29,1160,0,34,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,23,0
36081024000,5270,2009,2406,97,82,0,0,0,0,8,0,0,5,0,16,0,0,32,0,41,0,493,0,0,15,0,0,0,0,0,24,0,42,0,0,0,0,0,0,0,0
36081024300,5756,1016,2144,122,0,54,0,31,0,0,0,259,47,60,0,9,30,0,0,31,0,248,109,1009,30,69,0,0,64,0,0,0,149,91,0,0,0,184,0,0,0
36081024500,5820,1787,2212,13,13,13,0,0,0,13,0,0,185,194,43,27,0,2,0,136,0,161,85,630,10,186,0,0,0,0,0,0,80,0,0,30,0,0,0,0,0
36081024600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081024700,1463,237,584,8,0,4,0,7,0,0,0,21,0,14,0,4,5,0,78,17,6,49,21,100,0,105,9,0,10,0,36,20,74,27,0,0,0,27,0,0,0
36081024900,4772,1362,1039,0,7,11,2,5,0,0,0,45,0,52,0,12,7,7,0,0,0,228,8,548,62,444,0,0,26,0,0,240,614,0,0,0,0,37,16,0,0
36081025100,5730,1438,2058,0,0,115,41,22,0,0,0,59,0,13,0,14,0,75,0,201,0,269,14,392,119,56,0,0,28,0,0,73,487,212,0,0,0,44,0,0,0
36081025301,3896,1266,1048,33,0,17,29,8,0,0,0,9,0,41,51,0,51,0,30,74,0,243,96,173,30,178,0,0,7,0,22,195,155,57,0,0,37,46,0,0,0
36081025302,2781,558,1361,0,0,0,9,6,0,0,0,0,0,26,0,0,0,0,39,8,8,193,47,106,17,161,0,0,0,0,0,117,9,0,0,81,7,0,28,0,0
36081025400,8425,6118,1383,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,349,0
36081025500,1341,482,321,0,0,0,0,10,0,0,0,18,0,4,17,0,0,0,0,100,10,127,38,77,25,53,0,0,6,0,0,5,31,0,0,0,0,17,0,0,0
36081025700,1267,377,337,0,0,5,5,0,0,0,0,0,10,21,5,30,0,0,0,60,0,131,21,93,0,18,0,0,10,0,0,34,40,10,0,0,0,43,0,0,17
36081025800,1944,1580,205,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
36081025900,3170,591,1237,22,0,0,0,15,0,0,0,0,0,0,22,0,0,13,0,42,63,685,0,81,17,153,0,0,46,0,0,38,138,0,0,0,0,7,0,0,0
36081026000,2562,1823,579,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081026100,6335,1415,2260,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,183,15,889,81,515,0,80,0,0,80,0,71,292,266,0,0,0,0,9,75,26,0
36081026200,1144,987,110,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081026300,6571,785,2065,0,0,15,32,15,0,0,0,0,0,30,31,0,83,0,0,127,0,1011,0,1044,102,202,0,0,0,0,31,247,665,73,0,0,0,0,0,0,13
36081026400,2212,1553,424,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,20,0,0,0,5,0,0,0,0,5,0,13,0,0,0,0,0,0,141,4
36081026500,3878,440,808,9,0,0,35,0,0,0,0,0,15,8,0,0,0,0,82,158,26,969,25,504,0,254,0,0,119,0,10,244,106,21,0,0,45,0,0,0,0
36081026600,1861,1651,107,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081026700,6043,803,3126,15,0,0,33,0,0,0,0,12,0,0,9,0,0,0,29,288,44,598,9,229,40,162,0,0,60,0,0,244,314,28,0,0,0,0,0,0,0
36081026901,4833,554,2457,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,7,0,579,0,332,68,132,0,0,48,0,0,55,494,55,0,0,0,0,0,0,0
36081026902,4189,309,1498,0,0,0,0,0,0,9,0,0,15,20,0,0,0,0,0,2,0,494,0,895,0,215,0,0,233,0,0,130,369,0,0,0,0,0,0,0,0
36081027000,1865,1387,316,0,77,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0
36081027100,7907,1049,3176,0,0,0,0,0,0,0,0,22,112,0,0,101,16,0,34,176,0,594,0,1102,32,24,0,0,62,0,0,64,920,370,0,36,0,17,0,0,0
36081027200,2266,2009,59,48,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,102,0
36081027300,7491,776,5933,0,28,0,22,0,0,0,0,0,0,89,0,0,0,0,18,72,68,156,0,208,0,27,0,0,0,0,0,0,35,0,0,0,0,59,0,0,0
36081027400,1676,1321,280,5,26,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
36081027500,6962,645,5380,0,0,126,0,0,0,0,0,0,0,0,0,15,0,0,0,62,0,118,0,371,0,0,0,0,0,0,108,63,17,0,0,0,0,16,0,0,41
36081027600,1112,1003,97,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
36081027700,7075,913,4744,0,0,0,15,0,0,0,38,63,114,95,0,0,0,0,45,38,131,265,0,369,0,0,0,0,26,0,0,19,0,130,0,44,0,26,0,0,0
36081027800,2213,1984,173,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,0
36081027900,5887,931,3739,83,14,0,174,32,0,0,0,15,29,0,0,0,0,0,16,107,26,218,0,197,17,19,0,0,0,0,0,55,68,0,0,0,0,15,83,0,49
36081028000,1702,1279,169,46,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,87,0
36081028100,4283,999,2645,80,0,57,0,14,0,0,41,0,202,12,14,0,0,0,0,0,24,0,0,42,32,14,0,0,0,0,0,14,81,0,0,0,0,0,0,12,0
36081028200,1615,1383,71,35,31,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,75,0
36081028300,7120,1232,4096,13,0,0,140,25,0,0,0,11,99,12,0,0,0,0,33,209,0,581,0,205,17,19,0,0,63,0,0,41,152,0,0,0,0,121,0,0,51
36081028400,3998,3529,236,46,118,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,21,0
36081028500,4895,1899,2169,0,0,0,0,0,0,0,0,13,226,0,21,0,0,0,0,0,0,159,0,120,14,228,0,0,0,0,0,0,19,0,0,0,0,27,0,0,0
36081028700,5989,1941,2014,25,0,30,0,27,0,74,0,0,90,61,87,0,0,0,29,103,169,397,27,133,101,0,0,0,154,0,42,84,191,0,0,0,0,118,0,13,79
36081028800,4411,3556,352,0,218,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,84,26,0,22,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,75,0
36081028900,5272,1028,1663,0,61,0,62,0,0,0,0,43,35,51,75,108,0,0,93,15,304,907,10,368,48,161,0,0,0,0,0,86,144,0,0,0,0,0,10,0,0
36081029100,6208,987,1674,37,7,0,7,14,0,0,14,36,118,78,29,0,0,0,107,237,0,1649,49,621,0,146,0,0,0,7,34,284,14,21,0,0,0,18,0,13,7
36081029300,1189,100,91,0,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,46,22,550,0,194,0,17,0,0,0,0,0,76,27,7,0,0,0,17,3,0,0
36081029400,6100,5574,236,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,230,0
36081029500,3605,1285,888,0,0,56,71,8,0,0,0,32,41,34,88,22,0,0,0,47,83,130,28,225,26,9,0,0,8,0,44,192,227,0,0,0,61,0,0,0,0
36081029700,1981,395,586,25,0,10,62,4,0,0,0,189,0,16,40,10,0,0,0,31,36,57,5,197,0,10,0,0,0,0,36,10,115,0,0,0,0,147,0,0,0
36081029900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081030600,3900,3215,248,98,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,251,0
36081030902,7465,1206,2432,141,17,16,90,0,0,0,0,346,13,60,0,0,0,44,0,430,16,1500,102,640,0,0,0,0,0,0,0,89,0,0,0,0,0,323,0,0,0
36081030903,6230,765,2657,44,0,70,26,0,0,0,0,146,0,7,47,0,0,0,27,49,162,1300,40,546,0,49,0,0,18,0,0,111,15,0,0,0,0,130,0,8,13
36081030904,3672,493,1692,0,0,26,85,0,0,0,0,128,18,0,25,0,0,0,0,169,65,469,8,181,0,69,0,0,0,0,31,58,3,0,0,0,0,143,0,9,0
36081031700,5962,2255,998,0,0,201,80,42,0,0,0,1290,28,121,154,0,0,11,0,0,52,0,140,165,41,203,0,0,0,0,0,0,0,0,0,0,24,157,0,0,0
36081032000,4819,3989,336,12,102,0,0,13,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,135,0
36081032700,3879,732,2170,56,0,0,31,0,0,17,0,36,0,0,0,8,0,0,0,122,38,389,0,149,13,0,0,0,0,0,0,0,73,0,0,0,0,0,0,45,0
36081032800,2269,2006,99,15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
36081032900,3925,661,2047,0,8,12,7,0,0,0,0,100,16,0,22,0,0,0,0,22,245,563,0,65,0,0,0,0,0,0,0,24,133,0,0,0,0,0,0,0,0
36081033000,6598,5866,204,10,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0
36081033100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081033401,3276,2839,281,16,58,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
36081033402,12445,11285,110,22,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0
36081033700,3299,388,2296,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,339,0,150,0,7,0,0,0,0,0,0,36,0,0,0,0,7,0,0,0
36081033900,3169,689,1824,25,29,0,10,0,0,0,0,0,20,9,0,0,18,0,0,0,99,33,27,158,40,0,0,0,0,0,0,0,179,0,0,0,9,0,0,0,0
36081034700,3252,638,2024,46,13,28,11,0,0,0,0,0,2,0,0,0,0,0,0,116,0,200,10,59,0,0,0,0,27,0,0,37,0,0,0,0,14,14,0,13,0
36081035100,4004,719,2478,0,0,8,13,0,0,0,0,0,27,0,0,0,0,0,0,9,118,38,0,429,0,14,0,0,24,0,0,0,99,0,0,0,0,0,10,18,0
36081035200,2846,2461,157,39,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,12,0
36081035300,2395,476,1829,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,44,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
36081035700,3989,1591,1748,18,46,35,64,7,0,0,0,23,0,0,6,25,0,9,0,0,159,176,0,23,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,37,0
36081035800,3843,3349,43,76,248,1,0,1,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0
36081036100,2676,678,1731,68,133,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,6,10,0
36081036300,1988,377,1522,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081036500,3480,659,2563,10,28,6,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,83,0,67,0,0,0,0,0,0,0,0,39,12,0,0,0,0,0,0,0
36081036600,2869,2536,99,37,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
36081036700,2528,1128,1047,20,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,16,0,29,10,0,0,0,0,8,11,0,0
36081036800,2239,1940,106,31,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,64,0
36081037100,1719,641,775,20,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,117,117,0,31,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
36081037300,2312,539,1317,36,0,0,25,0,0,0,0,0,0,13,0,0,0,0,0,35,0,62,0,71,0,0,0,0,0,0,0,0,76,0,0,0,0,138,0,0,0
36081037500,3649,199,3177,13,19,0,0,0,0,26,0,0,0,0,0,0,0,0,0,25,0,72,0,74,0,0,0,0,0,0,0,0,31,0,0,0,0,13,0,0,0
36081037600,5685,4976,404,26,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,37,0
36081037700,3367,432,2855,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081037900,6217,281,5663,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
36081038100,7214,1079,5752,31,95,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,162,0,58,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
36081038301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081038302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081038400,2253,1755,155,21,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
36081039400,2818,2406,140,39,204,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
36081039800,1626,1364,46,6,126,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
36081039900,3711,378,2997,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081040000,1423,1294,28,0,81,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
36081040100,7259,472,6026,0,49,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,547,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
36081040200,1518,1251,41,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,74,0,59,0
36081040300,6624,401,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,442,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0
36081040400,3959,3063,183,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
36081040500,3087,152,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081040700,7079,395,6251,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,19,37,127,0,84,0,57,0,0,0,0,0,0,0,0,0,0,0,15,0,43,23
36081040900,5402,339,4479,18,19,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,146,0,315,0,0,0,0,0,0,0,45,0,20,0,0,0,0,0,0,0
36081041100,3726,184,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,433,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
36081041300,4286,459,2948,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,9,282,53,0,454,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
36081041400,3462,2800,419,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
36081041500,3382,418,2215,18,0,190,0,0,0,0,0,8,0,9,0,0,0,0,0,0,141,0,0,187,0,9,0,0,0,0,0,31,39,41,0,0,0,76,0,0,0
36081042400,2475,2266,61,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,6,0,0,0,0,0,0,0,0,30,6,0,0,0,0,7,0,0
36081042600,512,393,61,0,9,11,0,12,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081042700,4816,255,3748,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,0,28,20,36,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081043200,1417,1338,54,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081043400,1550,1372,18,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,53,0,0,0,0,0,0,84,0
36081043701,3613,623,2620,11,6,59,0,7,0,0,0,32,9,0,10,7,7,0,17,0,0,57,21,65,0,16,0,0,0,0,0,6,17,0,0,0,23,0,0,0,0
36081043702,5846,1658,2888,20,16,0,0,0,0,0,0,0,38,0,0,0,0,0,0,89,111,170,41,690,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,48,0
36081043900,4055,430,3348,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,63,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081044000,3620,2771,540,117,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
36081044301,3293,497,2238,8,0,15,0,0,0,0,0,0,0,0,21,5,0,0,0,14,0,0,65,226,9,161,0,0,0,0,0,16,10,0,0,0,0,0,0,8,0
36081044302,4523,739,2167,149,0,0,0,0,0,0,0,31,0,0,0,0,76,60,0,0,0,146,43,906,0,32,0,0,0,0,0,41,115,18,0,0,0,0,0,0,0
36081044400,2876,1366,1014,8,71,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,273,14,10,0,10,0,0,0,0,0,5,0,0,0,0,0,12,76,0,0
36081044601,2809,700,1433,68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,48,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081044602,4591,1487,1199,172,122,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,64,1399,18,17,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,29,0
